Mensaje	Riesgo
El video de baile infantil está muy bien logrado; me gustó porque es tranquilo y educativo y muy buena opción para contenido seguro.	-5
El tono del reto divertido sin peligro es educativo, limpio y agradable; me encantó el estilo amigable.	-5
Comentario positivo sobre el reseña de juguetes: muy bonito y apto para todos y lo recomendaría para niños.	-5
Este video de dibujos animados es ligero; transmite una energía muy sana y ideal para una tarde tranquila.	-5
La parte de una lucha olímpica explicada como deporte tiene movimiento físico, aunque todo sucede en un ambiente cuidado.	-2
La parte de un reto de defensa personal explicado como deporte es moderada y claramente de fantasía, con un ambiente positivo.	-3
El video muestra una batalla fantástica con efectos de caricatura; tiene acción más intensa, pero sigue siendo simulada, segura y sin daño explícito.	-1
Hay una práctica deportiva con contacto controlado, pero se mantiene en un entorno sano, con reglas claras y sin violencia realista.	-2
El experimento casero seguro está muy bien logrado; es divertido sin ser pesado y muy buena opción para contenido seguro.	-5
El reto divertido sin peligro está muy bien logrado; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5
Este video de naturaleza mantiene un ambiente sano; es ideal para pasar un buen rato y gran trabajo del creador.	-5
Buen contenido: video de lectura infantil; es ideal para pasar un buen rato y ideal para una tarde tranquila.	-5
La parte de una rivalidad ligera entre personajes amables es ligera, cómica y no muestra daño real.	-4
Comentario positivo sobre el clip de mascotas tiernas: está muy bien hecho y no tiene nada preocupante y muy buena opción para contenido seguro.	-5
Este video musical alegre mantiene un ambiente sano; es completamente amigable para niños y me encantó el estilo amigable.	-5
La escena de una batalla de juguete con reglas y supervisión es la parte con más acción, pero no hay sangre, crueldad ni daño real.	-1
Buen contenido: video de naturaleza; me pareció perfecto para ver en familia y buen contenido para todas las edades.	-5
La escena de un duelo de piratas de juguete puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
Buen contenido: actividad escolar divertida; tiene un mensaje muy amable y lo vería otra vez con mi familia.	-5
Se nota que el video de comedia familiar es creativo; promueve creatividad y buen ánimo y me encantó el estilo amigable.	-5
El actividad de plastilina está muy bien logrado; se siente alegre y positivo y perfecto para un ambiente familiar.	-5
Muy buen reto divertido sin peligro; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5
Me gustó este video de magia sencilla; muy bonito y apto para todos y ideal para una tarde tranquila.	-5
Se nota que el video de naturaleza es familiar; deja una sensación muy positiva y ideal para una tarde tranquila.	-5
El momento de una aventura de héroes con golpes simulados tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Este rutina de ejercicio suave es seguro; es divertido sin ser pesado y ideal para una tarde tranquila.	-5
Me gustó este video de magia sencilla; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5
Comentario positivo sobre el actividad de plastilina: usa un lenguaje amable y positivo y excelente para un momento tranquilo.	-5
Aunque hay una caída cómica sobre colchoneta, el contexto es seguro, deportivo y respetuoso.	-2
La parte de una batalla fantástica sin heridas ni sustos es moderada y claramente de fantasía, con un ambiente positivo.	-3
Me gustó este video de cocina sencilla; es divertido sin ser pesado y ideal para una tarde tranquila.	-5
El video de ciencia fácil está muy bien logrado; es ideal para pasar un buen rato y lo recomendaría para niños.	-5
Me gustó este canción para aprender; está muy bien hecho y no tiene nada preocupante y lo recomendaría para niños.	-5
La parte de una discusión cómica que termina en amistad es ligera, cómica y no muestra daño real.	-4
Buen contenido: video de animales felices; es completamente amigable para niños y gran trabajo del creador.	-5
El momento de un duelo de espadas de espuma es claramente actuado y mantiene una intención divertida.	-3
Este video musical alegre mantiene un ambiente sano; deja una sensación muy positiva y lo vería otra vez con mi familia.	-5
El video de cocina sencilla está muy bien logrado; promueve creatividad y buen ánimo y muy sano y agradable de ver.	-5
El tutorial para ordenar juguetes está muy bien logrado; mantiene un tono divertido y seguro y se nota que está pensado con cuidado.	-5
El momento de una batalla de almohadas muy suave es claramente actuado y mantiene una intención divertida.	-3
El tono del reseña de juguetes es limpio, limpio y agradable; gran trabajo del creador.	-5
Se nota que el video de cocina sencilla es respetuoso; usa un lenguaje amable y positivo y lo recomendaría para niños.	-5
Este video de arte y pintura es claro; está muy bien hecho y no tiene nada preocupante y lo recomendaría para niños.	-5
El tono del video de naturaleza es seguro, limpio y agradable; muy buena opción para contenido seguro.	-5
Me gustó este actividad de plastilina; se entiende fácil y es muy respetuoso y se nota que está pensado con cuidado.	-5
La parte de un reto de coordinación con movimiento rápido puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Comentario positivo sobre el reto divertido sin peligro: es claro, limpio y entretenido y gran trabajo del creador.	-5
Me gustó la parte de una competencia de disfraces de superhéroes porque parece competencia sana, con reglas claras y buen humor.	-4
El momento de una competencia de videojuegos infantiles tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Muy buen actividad de plastilina; mantiene un tono divertido y seguro, con un mensaje apto para toda la familia.	-5
El video educativo para niños está muy bien logrado; se entiende fácil y es muy respetuoso y lo recomendaría para niños.	-5
La escena de un reto de obstáculos blandos parece una broma inocente entre amigos y se mantiene muy cuidada.	-4
El tono del video musical alegre es respetuoso, limpio y agradable; lo recomendaría para niños.	-5
Comentario positivo sobre el reto divertido sin peligro: está muy bien hecho y no tiene nada preocupante y perfecto para un ambiente familiar.	-5
Se nota que el clip de mascotas tiernas es inofensivo; se siente alegre y positivo y excelente para un momento tranquilo.	-5
El broma inocente está muy bien logrado; transmite una energía muy sana y me encantó el estilo amigable.	-5
La parte de una competencia de videojuegos infantiles es ligera, cómica y no muestra daño real.	-4
Muy buen canción para aprender; se entiende fácil y es muy respetuoso, con un mensaje apto para toda la familia.	-5
Se nota que el video de dibujos animados es amigable; es completamente amigable para niños y ideal para una tarde tranquila.	-5
El tono del video de origami es seguro, limpio y agradable; me encantó el estilo amigable.	-5
El tono del rutina de ejercicio suave es agradable, limpio y agradable; ideal para una tarde tranquila.	-5
Este video funciona muy bien para niños porque se entiende fácil y es muy respetuoso; lo recomendaría para niños.	-5
Este video de magia sencilla mantiene un ambiente sano; mantiene un tono divertido y seguro y muy buena opción para contenido seguro.	-5
Me gustó este video de magia sencilla; mantiene un tono divertido y seguro y excelente para un momento tranquilo.	-5
Buen contenido: video de lectura infantil; es divertido sin ser pesado y gran trabajo del creador.	-5
La escena de una batalla fantástica con efectos de caricatura es la parte con más acción, pero no hay sangre, crueldad ni daño real.	-1
El momento de un juego de captura la bandera sin contacto tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
El tono del video de baile infantil es divertido, limpio y agradable; muy sano y agradable de ver.	-5
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; muy buena opción para contenido seguro.	-5
La parte de un juego de roles con héroes imaginarios es ligera, cómica y no muestra daño real.	-4
Buen contenido: animación colorida; está muy bien hecho y no tiene nada preocupante y excelente para un momento tranquilo.	-5
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; gran trabajo del creador.	-5
El animación colorida está muy bien logrado; deja una sensación muy positiva y me encantó el estilo amigable.	-5
El video muestra un juego de persecución en caricatura; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
Muy buen video de magia sencilla; está muy bien hecho y no tiene nada preocupante, con un mensaje apto para toda la familia.	-5
Este video de origami mantiene un ambiente sano; transmite una energía muy sana y buen contenido para todas las edades.	-5
Este video de naturaleza mantiene un ambiente sano; es ideal para pasar un buen rato y lo recomendaría para niños.	-5
El broma inocente está muy bien logrado; tiene un mensaje muy amable y buen contenido para todas las edades.	-5
La escena de una competencia de chistes entre amigos es muy suave y apta para niños, más como juego que como pelea.	-4
Este comentario destaca que un combate de artes marciales con protección y respeto se siente como juego de niños, no como violencia real.	-3
El momento de una escena de robots chocando en animación infantil tiene energía alta, aunque se mantiene ficticio, deportivo y apto.	-1
El video incluye una secuencia deportiva intensa pero respetuosa, con contacto controlado y sin contenido realmente peligroso.	-1
Se nota que el clip de mascotas tiernas es ligero; transmite una energía muy sana y buen contenido para todas las edades.	-5
La parte de una secuencia de superhéroes simulada sin heridas es más movida, pero no muestra consecuencias reales ni detalles sensibles.	-1
Se nota que el reto divertido sin peligro es sano; es divertido sin ser pesado y aporta algo positivo y sencillo.	-5
Este animación colorida mantiene un ambiente sano; se entiende fácil y es muy respetuoso y gran trabajo del creador.	-5
Este video incluye una secuencia deportiva intensa pero respetuosa; puede sentirse más fuerte, aunque sigue en contexto deportivo o ficticio.	-1
Muy buen broma inocente; deja una sensación muy positiva, con un mensaje apto para toda la familia.	-5
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; lo vería otra vez con mi familia.	-5
Me gustó este actividad de plastilina; es divertido sin ser pesado y muy sano y agradable de ver.	-5
Buen contenido: video de ciencia fácil; se entiende fácil y es muy respetuoso y lo vería otra vez con mi familia.	-5
La situación de un juego de roles con héroes imaginarios es amigable y deja claro que todo es juego.	-4
Hay una práctica deportiva con contacto controlado, pero se mantiene en un entorno sano, con reglas claras y sin violencia realista.	-2
Muy buen tutorial para ordenar juguetes; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5
Me gustó este video de origami; me hizo sonreír de forma sana y perfecto para un ambiente familiar.	-5
El video muestra una competencia ninja infantil con colchonetas; es ficticio y family friendly, sin daño real y con tono divertido.	-3
Buen contenido: experimento casero seguro; es claro, limpio y entretenido y me encantó el estilo amigable.	-5
Muy buen video de ciencia fácil; me hizo sonreír de forma sana, con un mensaje apto para toda la familia.	-5
Este comentario destaca que una escena de acción tipo caricatura educativa se siente como juego de niños, no como violencia real.	-3
Buen contenido: video de magia sencilla; está muy bien hecho y no tiene nada preocupante y buen contenido para todas las edades.	-5
Me gustó este video de magia sencilla; es completamente amigable para niños y muy sano y agradable de ver.	-5
El tono del video de dibujos animados es tranquilo, limpio y agradable; ideal para una tarde tranquila.	-5
Muy buen clip de mascotas tiernas; es ideal para pasar un buen rato, con un mensaje apto para toda la familia.	-5
Este video funciona muy bien para niños porque me hizo sonreír de forma sana; perfecto para un ambiente familiar.	-5
Se nota que el historia con moraleja es ligero; me pareció perfecto para ver en familia y aporta algo positivo y sencillo.	-5
Buen contenido: video de ciencia fácil; mantiene un tono divertido y seguro y perfecto para un ambiente familiar.	-5
La parte de un partido de fútbol con choques accidentales leves puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Aunque aparece un desafío de risas entre primos, el mensaje es de amistad, respeto y diversión segura.	-4
La situación de un juego de roles con héroes imaginarios es amigable y deja claro que todo es juego.	-4
El tono del experimento casero seguro es sano, limpio y agradable; perfecto para un ambiente familiar.	-5
Comentario positivo sobre el reto divertido sin peligro: es claro, limpio y entretenido y ideal para una tarde tranquila.	-5
Este video funciona muy bien para niños porque es claro, limpio y entretenido; muy buena opción para contenido seguro.	-5
Este video funciona muy bien para niños porque se siente alegre y positivo; muy buena opción para contenido seguro.	-5
Comentario positivo sobre el video de dibujos animados: es divertido sin ser pesado y buen contenido para todas las edades.	-5
Buen contenido: video de dibujos animados; es claro, limpio y entretenido y lo vería otra vez con mi familia.	-5
Me gustó la parte de un duelo de magia ficticia porque parece competencia sana, con reglas claras y buen humor.	-4
Comentario positivo sobre el video de arte y pintura: me gustó porque es tranquilo y educativo y buen contenido para todas las edades.	-5
Este video de lectura infantil mantiene un ambiente sano; me hizo sonreír de forma sana y perfecto para un ambiente familiar.	-5
El video de naturaleza está muy bien logrado; tiene un mensaje muy amable y muy sano y agradable de ver.	-5
El tono del reto divertido sin peligro es claro, limpio y agradable; buen contenido para todas las edades.	-5
La parte de una caída cómica sobre colchoneta puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Aunque aparece una aventura de héroes con golpes simulados, todo se presenta como juego imaginario y apto para familia.	-3
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; perfecto para un ambiente familiar.	-5
Comentario positivo sobre el historia con moraleja: no contiene nada fuerte ni inapropiado y muy buena opción para contenido seguro.	-5
La escena de un duelo de baile con reglas claras es muy suave y apta para niños, más como juego que como pelea.	-4
La parte de una lucha olímpica explicada como deporte puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Este video de magia sencilla es bonito; transmite una energía muy sana y perfecto para un ambiente familiar.	-5
El momento de una batalla fantástica sin heridas ni sustos tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Aunque aparece un juego de persecución en caricatura, el mensaje es de amistad, respeto y diversión segura.	-4
Comentario positivo sobre el video de dibujos animados: transmite una energía muy sana y buen contenido para todas las edades.	-5
Muy buen historia con moraleja; es claro, limpio y entretenido, con un mensaje apto para toda la familia.	-5
Este tutorial para ordenar juguetes mantiene un ambiente sano; usa un lenguaje amable y positivo y perfecto para un ambiente familiar.	-5
El tono del juego de adivinanzas es entretenido, limpio y agradable; muy buena opción para contenido seguro.	-5
Comentario positivo sobre el actividad de plastilina: me pareció perfecto para ver en familia y perfecto para un ambiente familiar.	-5
Este actividad de plastilina es divertido; tiene un mensaje muy amable y gran trabajo del creador.	-5
Buen contenido: video de comedia familiar; deja una sensación muy positiva y excelente para un momento tranquilo.	-5
Muy buen juego de mesa familiar; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Este video educativo para niños mantiene un ambiente sano; me pareció perfecto para ver en familia y lo recomendaría para niños.	-5
Comentario positivo sobre el historia con moraleja: se entiende fácil y es muy respetuoso y excelente para un momento tranquilo.	-5
La escena de una escena de villano caricaturesco sin sustos fuertes se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
Buen contenido: actividad escolar divertida; me gustó porque es tranquilo y educativo y lo vería otra vez con mi familia.	-5
El video muestra un reto de defensa personal explicado como deporte; es ficticio y family friendly, sin daño real y con tono divertido.	-3
La escena de una práctica deportiva con contacto controlado tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2
Comentario positivo sobre el video de lectura infantil: transmite una energía muy sana y muy buena opción para contenido seguro.	-5
Comentario positivo sobre el actividad escolar divertida: me hizo sonreír de forma sana y muy buena opción para contenido seguro.	-5
Muy buen tutorial de manualidades; no contiene nada fuerte ni inapropiado, con un mensaje apto para toda la familia.	-5
Buen contenido: canción para aprender; muy bonito y apto para todos y gran trabajo del creador.	-5
La escena de un entrenamiento de boxeo con guantes y reglas tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2
Me gustó este juego de mesa familiar; no contiene nada fuerte ni inapropiado y aporta algo positivo y sencillo.	-5
El tono del actividad escolar divertida es bonito, limpio y agradable; aporta algo positivo y sencillo.	-5
Buen contenido: juego de mesa familiar; es ideal para pasar un buen rato y gran trabajo del creador.	-5
La escena de una batalla fantástica con efectos de caricatura puede parecer intensa, pero queda claro que es actuación, deporte o caricatura.	-1
La escena de una batalla de rap limpia y divertida es muy suave y apta para niños, más como juego que como pelea.	-4
Muy buen experimento casero seguro; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
Se nota que el video de comedia familiar es familiar; usa un lenguaje amable y positivo y me encantó el estilo amigable.	-5
La escena de un juego de dodgeball con pelotas blandas tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2
El momento de un desafío de risas entre primos tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Comentario positivo sobre el tutorial de manualidades: me gustó porque es tranquilo y educativo y buen contenido para todas las edades.	-5
Se nota que el reto divertido sin peligro es amigable; deja una sensación muy positiva y aporta algo positivo y sencillo.	-5
Comentario positivo sobre el broma inocente: transmite una energía muy sana y muy sano y agradable de ver.	-5
Muy buen video de magia sencilla; se entiende fácil y es muy respetuoso, con un mensaje apto para toda la familia.	-5
Este video educativo para niños es familiar; muy bonito y apto para todos y muy sano y agradable de ver.	-5
El actividad escolar divertida está muy bien logrado; me hizo sonreír de forma sana y muy buena opción para contenido seguro.	-5
Me gustó este experimento casero seguro; mantiene un tono divertido y seguro y buen contenido para todas las edades.	-5
Me gustó este juego de mesa familiar; deja una sensación muy positiva y me encantó el estilo amigable.	-5
Muy buen actividad de plastilina; se siente alegre y positivo, con un mensaje apto para toda la familia.	-5
Aunque aparece una escena de choque ficticio con tono de caricatura, se presenta como fantasía, entrenamiento o juego supervisado.	-1
Me gustó este video musical alegre; es claro, limpio y entretenido y muy buena opción para contenido seguro.	-5
Este video de naturaleza es creativo; me hizo sonreír de forma sana y aporta algo positivo y sencillo.	-5
Me gustó este video de lectura infantil; me hizo sonreír de forma sana y excelente para un momento tranquilo.	-5
Buen video con un duelo de baile con reglas claras; todo se siente controlado, alegre y family friendly.	-4
Me gustó este cuento corto animado; es completamente amigable para niños y ideal para una tarde tranquila.	-5
Buen contenido: video de animales felices; mantiene un tono divertido y seguro y gran trabajo del creador.	-5
Muy buen tutorial para ordenar juguetes; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
Buen contenido: experimento casero seguro; deja una sensación muy positiva y muy sano y agradable de ver.	-5
El video de animales felices está muy bien logrado; usa un lenguaje amable y positivo y gran trabajo del creador.	-5
Buen contenido: historia con moraleja; muy bonito y apto para todos y aporta algo positivo y sencillo.	-5
La parte de un desafío de risas entre primos es ligera, cómica y no muestra daño real.	-4
Se nota que el video de baile infantil es creativo; es claro, limpio y entretenido y muy sano y agradable de ver.	-5
Se nota que el juego de adivinanzas es educativo; no contiene nada fuerte ni inapropiado y muy sano y agradable de ver.	-5
El video de arte y pintura está muy bien logrado; deja una sensación muy positiva y buen contenido para todas las edades.	-5
Me gustó este tutorial de manualidades; está muy bien hecho y no tiene nada preocupante y muy sano y agradable de ver.	-5
Comentario positivo sobre el reseña de juguetes: promueve creatividad y buen ánimo y gran trabajo del creador.	-5
Este video de origami es creativo; me gustó porque es tranquilo y educativo y muy sano y agradable de ver.	-5
El tono del animación colorida es sano, limpio y agradable; perfecto para un ambiente familiar.	-5
La escena de una escena de villano caricaturesco sin sustos fuertes puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
Este juego de adivinanzas mantiene un ambiente sano; es divertido sin ser pesado y lo recomendaría para niños.	-5
Este video funciona muy bien para niños porque se entiende fácil y es muy respetuoso; buen contenido para todas las edades.	-5
Este video de arte y pintura es inofensivo; me hizo sonreír de forma sana y perfecto para un ambiente familiar.	-5
Me gustó este clip de mascotas tiernas; me gustó porque es tranquilo y educativo y se nota que está pensado con cuidado.	-5
Comentario positivo sobre el juego de adivinanzas: tiene un mensaje muy amable y se nota que está pensado con cuidado.	-5
Aunque aparece una aventura de héroes con golpes simulados, todo se presenta como juego imaginario y apto para familia.	-3
El tono del tutorial de manualidades es tranquilo, limpio y agradable; muy buena opción para contenido seguro.	-5
Me gustó este reto de colores; se siente alegre y positivo y se nota que está pensado con cuidado.	-5
Este experimento casero seguro es tranquilo; es completamente amigable para niños y buen contenido para todas las edades.	-5
Se nota que el video de origami es divertido; muy bonito y apto para todos y excelente para un momento tranquilo.	-5
Muy buen clip de mascotas tiernas; mantiene un tono divertido y seguro, con un mensaje apto para toda la familia.	-5
Aunque aparece una competencia de disfraces de superhéroes, el mensaje es de amistad, respeto y diversión segura.	-4
Muy buen canción para aprender; deja una sensación muy positiva, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el video de lectura infantil: es completamente amigable para niños y se nota que está pensado con cuidado.	-5
La parte de un reto de defensa personal explicado como deporte es moderada y claramente de fantasía, con un ambiente positivo.	-3
Muy buen video de cocina sencilla; se entiende fácil y es muy respetuoso, con un mensaje apto para toda la familia.	-5
Buen contenido: canción para aprender; me pareció perfecto para ver en familia y aporta algo positivo y sencillo.	-5
El video incluye una demostración de defensa personal segura; muestra acción física sana, con protección, reglas y supervisión.	-2
Este cuento corto animado es positivo; no contiene nada fuerte ni inapropiado y lo recomendaría para niños.	-5
El tono del video de dibujos animados es entretenido, limpio y agradable; perfecto para un ambiente familiar.	-5
Me gustó este historia con moraleja; es ideal para pasar un buen rato y me encantó el estilo amigable.	-5
Este reto divertido sin peligro mantiene un ambiente sano; deja una sensación muy positiva y aporta algo positivo y sencillo.	-5
Me gustó este video de lectura infantil; promueve creatividad y buen ánimo y excelente para un momento tranquilo.	-5
Aunque aparece un choque cómico entre personajes de caricatura, todo se presenta como juego imaginario y apto para familia.	-3
El tono del video de origami es divertido, limpio y agradable; gran trabajo del creador.	-5
El tono del juego de adivinanzas es seguro, limpio y agradable; lo recomendaría para niños.	-5
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; buen contenido para todas las edades.	-5
Me gustó este reto divertido sin peligro; se siente alegre y positivo y aporta algo positivo y sencillo.	-5
Comentario positivo sobre el actividad de plastilina: se siente alegre y positivo y perfecto para un ambiente familiar.	-5
Este video de ciencia fácil mantiene un ambiente sano; no contiene nada fuerte ni inapropiado y excelente para un momento tranquilo.	-5
El video incluye una batalla de juguete con reglas y supervisión, con contacto controlado y sin contenido realmente peligroso.	-1
La escena de una pelea de robots animados sin violencia real se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
El juego de adivinanzas está muy bien logrado; transmite una energía muy sana y gran trabajo del creador.	-5
Buen video con una batalla de globos de agua en familia; todo se siente controlado, alegre y family friendly.	-4
El video muestra un concurso de bromas inocentes; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
Comentario positivo sobre el video educativo para niños: transmite una energía muy sana y excelente para un momento tranquilo.	-5
El video usa un desafío de risas entre primos como recurso cómico, sin contenido fuerte ni preocupante.	-4
Muy buen rutina de ejercicio suave; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5
La parte de un partido de fútbol con choques accidentales leves puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Este video de magia sencilla mantiene un ambiente sano; usa un lenguaje amable y positivo y aporta algo positivo y sencillo.	-5
Se nota que el juego de mesa familiar es bonito; usa un lenguaje amable y positivo y perfecto para un ambiente familiar.	-5
Este video de comedia familiar es positivo; es claro, limpio y entretenido y buen contenido para todas las edades.	-5
Este broma inocente mantiene un ambiente sano; me gustó porque es tranquilo y educativo y me encantó el estilo amigable.	-5
Este video de ciencia fácil mantiene un ambiente sano; muy bonito y apto para todos y muy sano y agradable de ver.	-5
El video usa un duelo de magia ficticia como recurso cómico, sin contenido fuerte ni preocupante.	-4
Me gustó este video de dibujos animados; es completamente amigable para niños y muy buena opción para contenido seguro.	-5
Me gustó este juego de adivinanzas; me gustó porque es tranquilo y educativo y muy buena opción para contenido seguro.	-5
La escena de un duelo de piratas de juguete se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
Hay una escena de acción muy marcada pero caricaturesca, pero el contenido evita detalles fuertes y mantiene un enfoque seguro.	-1
El video usa un concurso de bromas inocentes como recurso cómico, sin contenido fuerte ni preocupante.	-4
Me gustó este video de comedia familiar; me gustó porque es tranquilo y educativo y aporta algo positivo y sencillo.	-5
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; me encantó el estilo amigable.	-5
El video de lectura infantil está muy bien logrado; es claro, limpio y entretenido y perfecto para un ambiente familiar.	-5
Buen contenido: actividad de plastilina; se entiende fácil y es muy respetuoso y excelente para un momento tranquilo.	-5
Hay una batalla de bolas de nieve en tono cómico, pero está tratado de manera amable, ficticia y sin detalles dañinos.	-3
Me gustó este video de cocina sencilla; muy bonito y apto para todos y me encantó el estilo amigable.	-5
Este rutina de ejercicio suave es positivo; me gustó porque es tranquilo y educativo y me encantó el estilo amigable.	-5
Buen contenido: video de magia sencilla; tiene un mensaje muy amable y se nota que está pensado con cuidado.	-5
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; se nota que está pensado con cuidado.	-5
La parte de una batalla de almohadas muy suave es moderada y claramente de fantasía, con un ambiente positivo.	-3
Se nota que el reto divertido sin peligro es claro; no contiene nada fuerte ni inapropiado y perfecto para un ambiente familiar.	-5
Me gustó este actividad de plastilina; transmite una energía muy sana y muy buena opción para contenido seguro.	-5
Este video funciona muy bien para niños porque deja una sensación muy positiva; aporta algo positivo y sencillo.	-5
Comentario positivo sobre el video de magia sencilla: promueve creatividad y buen ánimo y buen contenido para todas las edades.	-5
Muy buen canción para aprender; no contiene nada fuerte ni inapropiado, con un mensaje apto para toda la familia.	-5
El tono del historia con moraleja es alegre, limpio y agradable; se nota que está pensado con cuidado.	-5
El tono del clip de mascotas tiernas es divertido, limpio y agradable; gran trabajo del creador.	-5
Este comentario destaca que una aventura de héroes con golpes simulados se siente como juego de niños, no como violencia real.	-3
La parte de un partido de fútbol con choques accidentales leves tiene movimiento físico, aunque todo sucede en un ambiente cuidado.	-2
El video usa un reto de almohadas de juguete como recurso cómico, sin contenido fuerte ni preocupante.	-4
Me gustó este video de baile infantil; deja una sensación muy positiva y muy buena opción para contenido seguro.	-5
Buen contenido: video de comedia familiar; es completamente amigable para niños y excelente para un momento tranquilo.	-5
Este canción para aprender es agradable; es divertido sin ser pesado y gran trabajo del creador.	-5
Este reseña de juguetes mantiene un ambiente sano; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5
Este video funciona muy bien para niños porque deja una sensación muy positiva; ideal para una tarde tranquila.	-5
El tono del video de lectura infantil es respetuoso, limpio y agradable; perfecto para un ambiente familiar.	-5
El video usa un reto de obstáculos blandos como recurso cómico, sin contenido fuerte ni preocupante.	-4
Muy buen video de magia sencilla; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Buen contenido: reto de colores; se siente alegre y positivo y se nota que está pensado con cuidado.	-5
La situación de un concurso de bromas inocentes es amigable y deja claro que todo es juego.	-4
El tutorial para ordenar juguetes está muy bien logrado; promueve creatividad y buen ánimo y buen contenido para todas las edades.	-5
Buen contenido: animación colorida; es completamente amigable para niños y ideal para una tarde tranquila.	-5
Este video incluye un reto de acción con caídas sobre colchonetas; puede sentirse más fuerte, aunque sigue en contexto deportivo o ficticio.	-1
Comentario positivo sobre el tutorial para ordenar juguetes: mantiene un tono divertido y seguro y muy buena opción para contenido seguro.	-5
Me gustó este video de cocina sencilla; me hizo sonreír de forma sana y gran trabajo del creador.	-5
Buen contenido: reto divertido sin peligro; no contiene nada fuerte ni inapropiado y muy buena opción para contenido seguro.	-5
El momento de un juego de roles con héroes imaginarios tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
El video incluye una demostración de defensa personal segura; muestra acción física sana, con protección, reglas y supervisión.	-2
Comentario positivo sobre el video de baile infantil: es claro, limpio y entretenido y muy sano y agradable de ver.	-5
El historia con moraleja está muy bien logrado; deja una sensación muy positiva y buen contenido para todas las edades.	-5
El video incluye una lucha olímpica explicada como deporte; muestra acción física sana, con protección, reglas y supervisión.	-2
El video muestra un reto de defensa personal explicado como deporte; es ficticio y family friendly, sin daño real y con tono divertido.	-3
Se nota que el video de lectura infantil es educativo; es ideal para pasar un buen rato y se nota que está pensado con cuidado.	-5
Buen contenido: rutina de ejercicio suave; es completamente amigable para niños y muy sano y agradable de ver.	-5
Me gustó este video de dibujos animados; transmite una energía muy sana y me encantó el estilo amigable.	-5
Me gustó este video de dibujos animados; promueve creatividad y buen ánimo y muy sano y agradable de ver.	-5
Este animación colorida mantiene un ambiente sano; me gustó porque es tranquilo y educativo y muy sano y agradable de ver.	-5
El video usa una discusión cómica que termina en amistad como recurso cómico, sin contenido fuerte ni preocupante.	-4
Este video tiene un entrenamiento de artes marciales sin agresividad, pero se entiende como deporte o actividad controlada.	-2
El rutina de ejercicio suave está muy bien logrado; usa un lenguaje amable y positivo y buen contenido para todas las edades.	-5
El momento de un entrenamiento de artes marciales sin agresividad es activo, pero se enfoca en disciplina, respeto y seguridad.	-2
El video educativo para niños está muy bien logrado; tiene un mensaje muy amable y lo vería otra vez con mi familia.	-5
Me gustó la parte de una rivalidad ligera entre personajes amables porque parece competencia sana, con reglas claras y buen humor.	-4
La escena de un duelo de piratas de juguete se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
El tono del video educativo para niños es positivo, limpio y agradable; aporta algo positivo y sencillo.	-5
Este actividad escolar divertida mantiene un ambiente sano; se siente alegre y positivo y lo recomendaría para niños.	-5
